click_id,impression_id,user_id,timestamp,campaign,source,device,geo,placement,language,session_id
1062,23491,4176,2024-03-30 01:00:00,FB_Prospecting,Facebook,Desktop,IN,Feed,DE,5810
1063,83265,4178,2024-01-04 12:00:00,TT_Scale,TikTok,Mobile,US,Search,EN,6488
1064,13896,4178,2024-02-13 23:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,2605
1065,80706,4188,2024-01-17 07:00:00,GG_Search,Google,Mobile,DE,Search,EN,12087
1066,24919,4189,2024-01-04 17:00:00,GG_Search,Google,Mobile,US,Search,DE,30835
1067,36945,4195,2024-03-16 01:00:00,FB_Prospecting,Facebook,Mobile,IN,Story,ES,12986
1068,3693,4196,2024-03-18 11:00:00,GG_Search,Google,Desktop,US,Search,ES,1356
1069,85472,4207,2024-02-25 01:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,EN,15233
1070,838,4209,2024-01-14 02:00:00,TT_Scale,TikTok,Mobile,DE,Search,DE,6992
1071,59155,4209,2024-02-01 16:00:00,FB_Prospecting,Facebook,Desktop,UK,Story,EN,48291
1072,63242,4212,2024-02-18 16:00:00,GG_Search,Google,Mobile,US,Feed,ES,8089
1073,94952,4213,2024-01-04 18:00:00,TT_Scale,TikTok,Mobile,US,Search,EN,38824
1074,44928,4227,2024-01-09 16:00:00,TT_Scale,TikTok,Desktop,US,Search,ES,13618
1075,9553,4234,2024-02-01 11:00:00,GG_Search,Google,Mobile,IN,Story,EN,38488
1076,74192,4235,2024-02-15 12:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,30111
1077,72723,4237,2024-01-14 01:00:00,TT_Scale,TikTok,Mobile,US,Search,ES,17076
1078,57998,4237,2024-03-01 17:00:00,FB_Prospecting,Facebook,Mobile,US,Story,DE,25450
1079,50094,4238,2024-01-17 04:00:00,GG_Search,Google,Mobile,DE,Feed,DE,9778
1080,44938,4239,2024-01-11 22:00:00,TT_Scale,TikTok,Desktop,IN,Story,DE,38017
1081,8395,4241,2024-02-12 20:00:00,GG_Search,Google,Mobile,DE,Story,DE,13498
1082,66891,4252,2024-01-23 14:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,ES,20429
1083,26191,4259,2024-01-07 06:00:00,TT_Scale,TikTok,Desktop,UK,Search,ES,32775
1084,32982,4264,2024-01-01 06:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,EN,23560
1085,74042,4264,2024-02-09 16:00:00,TT_Scale,TikTok,Desktop,DE,Search,ES,44745
1086,34206,4264,2024-03-20 04:00:00,TT_Scale,TikTok,Mobile,UK,Search,ES,10125
1087,50944,4268,2024-01-12 13:00:00,TT_Scale,TikTok,Desktop,US,Search,DE,17896
1088,74170,4270,2024-01-26 14:00:00,TT_Scale,TikTok,Desktop,US,Feed,DE,36902
1089,65989,4274,2024-03-21 08:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,DE,30475
1090,17296,4280,2024-01-10 21:00:00,FB_Prospecting,Facebook,Desktop,UK,Feed,ES,12968
1091,48499,4285,2024-02-09 00:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,ES,39672
1092,68547,4285,2024-03-30 08:00:00,GG_Search,Google,Mobile,DE,Story,DE,32123
1093,47959,4286,2024-03-30 16:00:00,FB_Prospecting,Facebook,Desktop,IN,Feed,ES,46586
1094,13458,4289,2024-03-01 02:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,EN,31641
1095,54160,4290,2024-01-30 14:00:00,TT_Scale,TikTok,Desktop,UK,Search,EN,48613
1096,85805,4300,2024-02-12 14:00:00,TT_Scale,TikTok,Desktop,DE,Story,EN,32106
1097,40356,4301,2024-03-16 04:00:00,FB_Prospecting,Facebook,Desktop,UK,Search,DE,48307
1098,32711,4301,2024-03-20 20:00:00,GG_Search,Google,Mobile,UK,Feed,DE,44120
1099,58506,4303,2024-02-01 17:00:00,GG_Search,Google,Mobile,UK,Feed,ES,24408
1100,86339,4308,2024-03-11 06:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,ES,1162
1101,16415,4314,2024-02-16 22:00:00,GG_Search,Google,Mobile,DE,Feed,EN,32882
1102,10719,4318,2024-01-27 19:00:00,GG_Search,Google,Desktop,US,Story,EN,40635
1103,7419,4318,2024-01-31 10:00:00,GG_Search,Google,Desktop,US,Search,ES,44124
1104,4850,4320,2024-01-07 12:00:00,FB_Prospecting,Facebook,Desktop,IN,Story,DE,3436
1105,30751,4323,2024-01-30 00:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,DE,49356
1106,84758,4326,2024-02-05 08:00:00,FB_Prospecting,Facebook,Mobile,US,Search,ES,6840
1107,63664,4326,2024-02-21 03:00:00,FB_Prospecting,Facebook,Mobile,US,Story,ES,30069
1108,17683,4330,2024-01-02 12:00:00,TT_Scale,TikTok,Mobile,DE,Feed,ES,41145
1109,16009,4334,2024-03-06 22:00:00,FB_Prospecting,Facebook,Mobile,US,Story,DE,26538
1110,19444,4335,2024-01-07 14:00:00,FB_Prospecting,Facebook,Desktop,IN,Story,DE,36462
1111,80665,4342,2024-03-17 13:00:00,TT_Scale,TikTok,Mobile,UK,Story,DE,3902
1112,42103,4343,2024-02-14 22:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,EN,13288
1113,98117,4344,2024-01-01 20:00:00,FB_Prospecting,Facebook,Mobile,US,Search,ES,14238
1114,30206,4346,2024-02-15 03:00:00,TT_Scale,TikTok,Mobile,UK,Search,DE,21217
1115,9766,4351,2024-03-09 01:00:00,GG_Search,Google,Mobile,UK,Story,EN,43043
1116,90669,4352,2024-01-16 07:00:00,TT_Scale,TikTok,Mobile,US,Story,ES,14203
1117,14254,4353,2024-02-20 20:00:00,FB_Prospecting,Facebook,Mobile,DE,Story,ES,32631
1118,99905,4353,2024-02-23 22:00:00,FB_Prospecting,Facebook,Mobile,US,Search,DE,34638
1119,41352,4356,2024-02-28 19:00:00,GG_Search,Google,Mobile,US,Story,DE,41013
1120,87886,4359,2024-01-05 21:00:00,FB_Prospecting,Facebook,Desktop,UK,Search,ES,43748
1121,56120,4366,2024-01-23 16:00:00,GG_Search,Google,Mobile,DE,Story,DE,29848
1122,62716,4370,2024-02-09 16:00:00,GG_Search,Google,Mobile,US,Feed,DE,1458
1123,66294,4370,2024-02-22 15:00:00,GG_Search,Google,Mobile,US,Search,DE,19597
1124,15878,4371,2024-03-02 17:00:00,FB_Prospecting,Facebook,Desktop,DE,Story,EN,40492
1125,66012,4373,2024-01-28 09:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,ES,40222
1126,71179,4376,2024-02-15 17:00:00,GG_Search,Google,Mobile,DE,Story,ES,37411
1127,6530,4379,2024-01-08 23:00:00,FB_Prospecting,Facebook,Desktop,US,Search,ES,34455
1128,61001,4390,2024-02-14 14:00:00,TT_Scale,TikTok,Mobile,US,Feed,EN,19644
1129,65554,4394,2024-03-30 13:00:00,GG_Search,Google,Mobile,DE,Story,ES,7943
1130,3710,4397,2024-01-30 03:00:00,TT_Scale,TikTok,Desktop,US,Search,EN,31664
1131,46329,4399,2024-03-21 16:00:00,TT_Scale,TikTok,Desktop,US,Search,DE,11441
1132,5208,4400,2024-01-09 22:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,ES,32098
1133,54573,4406,2024-01-10 13:00:00,TT_Scale,TikTok,Mobile,IN,Search,EN,22493
1134,95422,4408,2024-03-24 08:00:00,TT_Scale,TikTok,Mobile,UK,Story,ES,43456
1135,46150,4416,2024-03-02 06:00:00,GG_Search,Google,Mobile,US,Search,ES,12376
1136,62988,4428,2024-01-05 10:00:00,FB_Prospecting,Facebook,Mobile,DE,Feed,ES,41529
1137,93376,4428,2024-01-22 19:00:00,FB_Prospecting,Facebook,Desktop,IN,Story,ES,14735
1138,11905,4428,2024-02-03 10:00:00,TT_Scale,TikTok,Mobile,DE,Search,EN,24686
1139,60592,4428,2024-03-13 16:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,EN,31420
1140,28451,4430,2024-02-01 23:00:00,FB_Prospecting,Facebook,Mobile,IN,Story,EN,5312
1141,82619,4431,2024-01-31 10:00:00,TT_Scale,TikTok,Desktop,IN,Search,DE,24772
1142,75887,4443,2024-02-20 04:00:00,FB_Prospecting,Facebook,Mobile,US,Search,ES,19408
1143,41114,4445,2024-01-16 11:00:00,FB_Prospecting,Facebook,Desktop,DE,Feed,EN,18668
1144,26095,4447,2024-03-09 21:00:00,GG_Search,Google,Desktop,DE,Search,ES,47227
1145,95873,4451,2024-01-26 04:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,EN,1402
1146,411,4453,2024-03-07 16:00:00,TT_Scale,TikTok,Mobile,DE,Search,DE,42672
1147,4111,4461,2024-01-11 14:00:00,TT_Scale,TikTok,Mobile,UK,Feed,ES,29809
1148,70212,4463,2024-01-10 14:00:00,TT_Scale,TikTok,Mobile,DE,Search,ES,45158
1149,19959,4465,2024-01-04 08:00:00,GG_Search,Google,Mobile,UK,Story,DE,24478
1150,366,4466,2024-01-08 20:00:00,TT_Scale,TikTok,Desktop,DE,Search,DE,20524
1151,67539,4468,2024-02-06 15:00:00,TT_Scale,TikTok,Mobile,IN,Feed,DE,1094
1152,30119,4474,2024-03-07 11:00:00,GG_Search,Google,Mobile,UK,Search,DE,23335
1153,59107,4482,2024-03-18 13:00:00,TT_Scale,TikTok,Mobile,US,Story,EN,34062
1154,35887,4483,2024-01-11 23:00:00,TT_Scale,TikTok,Mobile,UK,Search,EN,43818
1155,85291,4483,2024-02-05 13:00:00,TT_Scale,TikTok,Mobile,DE,Search,ES,999
1156,61084,4485,2024-03-21 02:00:00,FB_Prospecting,Facebook,Mobile,IN,Story,EN,48942
1157,4462,4486,2024-02-11 08:00:00,FB_Prospecting,Facebook,Desktop,IN,Story,ES,2528
1158,18725,4487,2024-02-19 15:00:00,GG_Search,Google,Mobile,IN,Feed,ES,46743
1159,66654,4490,2024-02-20 05:00:00,GG_Search,Google,Mobile,US,Search,EN,24629
1160,1298,4495,2024-03-21 08:00:00,GG_Search,Google,Mobile,DE,Search,ES,34809
1161,80036,4495,2024-03-27 11:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,DE,47340
1162,341,4496,2024-01-09 16:00:00,GG_Search,Google,Mobile,IN,Story,ES,43880
1163,33851,4498,2024-02-01 05:00:00,GG_Search,Google,Mobile,US,Feed,DE,12651
1164,47549,4505,2024-02-18 21:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,DE,37759
1165,44504,4506,2024-03-04 19:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,18046
1166,93076,4506,2024-03-15 19:00:00,FB_Prospecting,Facebook,Desktop,IN,Search,EN,38224
1167,13692,4508,2024-02-13 05:00:00,FB_Prospecting,Facebook,Desktop,IN,Feed,EN,36192
1168,22883,4510,2024-03-09 05:00:00,GG_Search,Google,Mobile,DE,Search,ES,43905
1169,81209,4513,2024-01-02 15:00:00,GG_Search,Google,Mobile,IN,Search,DE,11943
1170,97208,4518,2024-01-20 21:00:00,TT_Scale,TikTok,Mobile,DE,Story,ES,40786
1171,45688,4530,2024-02-09 11:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,EN,19185
1172,31435,4530,2024-02-20 06:00:00,GG_Search,Google,Desktop,US,Search,DE,31263
1173,55354,4537,2024-03-18 09:00:00,FB_Prospecting,Facebook,Desktop,US,Search,EN,31346
1174,97292,4537,2024-03-21 05:00:00,GG_Search,Google,Mobile,IN,Search,EN,46219
1175,59110,4544,2024-01-23 12:00:00,TT_Scale,TikTok,Mobile,IN,Feed,EN,17403
1176,19926,4550,2024-02-12 13:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,39493
1177,64368,4554,2024-03-02 02:00:00,TT_Scale,TikTok,Mobile,UK,Search,ES,39156
1178,10194,4571,2024-03-02 00:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,ES,1699
1179,35112,4576,2024-02-22 00:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,DE,17246
1180,19809,4577,2024-03-04 19:00:00,GG_Search,Google,Mobile,US,Search,EN,9908
1181,45420,4584,2024-03-11 06:00:00,GG_Search,Google,Mobile,IN,Feed,EN,14419
1182,45927,4591,2024-01-18 04:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,DE,44241
1183,55791,4594,2024-02-04 18:00:00,TT_Scale,TikTok,Mobile,IN,Story,DE,31322
1184,80900,4596,2024-02-20 01:00:00,FB_Prospecting,Facebook,Mobile,UK,Feed,ES,28039
1185,56434,4598,2024-01-10 21:00:00,TT_Scale,TikTok,Mobile,IN,Feed,EN,33793
1186,59790,4600,2024-01-27 16:00:00,TT_Scale,TikTok,Mobile,UK,Search,DE,38660
1187,17546,4601,2024-01-13 03:00:00,FB_Prospecting,Facebook,Mobile,DE,Feed,DE,25172
1188,16007,4602,2024-01-15 16:00:00,FB_Prospecting,Facebook,Mobile,US,Story,ES,2168
1189,71133,4612,2024-02-23 11:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,ES,16369
1190,54625,4615,2024-03-27 19:00:00,FB_Prospecting,Facebook,Mobile,IN,Feed,DE,25107
1191,88659,4621,2024-03-01 20:00:00,GG_Search,Google,Desktop,DE,Story,EN,35068
1192,83032,4623,2024-02-08 14:00:00,GG_Search,Google,Desktop,UK,Search,ES,15528
1193,35863,4628,2024-03-12 02:00:00,TT_Scale,TikTok,Desktop,US,Feed,EN,31234
1194,16098,4630,2024-01-20 02:00:00,GG_Search,Google,Mobile,DE,Feed,DE,3952
1195,76384,4634,2024-01-14 03:00:00,GG_Search,Google,Mobile,UK,Feed,EN,42883
1196,48482,4635,2024-03-19 09:00:00,FB_Prospecting,Facebook,Mobile,UK,Feed,ES,43357
1197,46263,4637,2024-02-25 21:00:00,TT_Scale,TikTok,Desktop,US,Story,EN,47940
1198,47993,4638,2024-02-13 13:00:00,TT_Scale,TikTok,Mobile,UK,Search,EN,39423
1199,21571,4638,2024-02-28 08:00:00,TT_Scale,TikTok,Desktop,US,Feed,EN,34073
1200,9407,4638,2024-03-09 08:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,DE,7962
1201,29223,4639,2024-02-28 02:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,ES,17718
1202,96352,4642,2024-01-03 04:00:00,FB_Prospecting,Facebook,Desktop,UK,Search,DE,15648
1203,71940,4647,2024-02-13 21:00:00,GG_Search,Google,Mobile,UK,Search,EN,17246
1204,41366,4653,2024-02-13 18:00:00,GG_Search,Google,Mobile,US,Search,ES,30386
1205,5693,4658,2024-01-25 12:00:00,TT_Scale,TikTok,Desktop,UK,Search,DE,16695
1206,84029,4659,2024-01-22 11:00:00,GG_Search,Google,Mobile,US,Story,ES,24602
1207,2472,4667,2024-01-02 04:00:00,TT_Scale,TikTok,Mobile,DE,Search,EN,3992
1208,36136,4668,2024-03-26 07:00:00,TT_Scale,TikTok,Mobile,IN,Search,ES,28469
1209,56713,4675,2024-03-01 02:00:00,TT_Scale,TikTok,Mobile,DE,Search,EN,26668
1210,46506,4696,2024-01-05 06:00:00,FB_Prospecting,Facebook,Mobile,UK,Feed,DE,1933
1211,42156,4698,2024-03-18 13:00:00,GG_Search,Google,Desktop,US,Story,EN,21854
1212,65562,4703,2024-02-27 12:00:00,FB_Prospecting,Facebook,Mobile,US,Story,EN,13414
1213,99908,4708,2024-02-13 08:00:00,FB_Prospecting,Facebook,Desktop,US,Feed,EN,33181
1214,51184,4710,2024-01-12 05:00:00,FB_Prospecting,Facebook,Desktop,IN,Story,ES,22433
1215,5545,4713,2024-03-19 13:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,12723
1216,17885,4715,2024-01-04 14:00:00,TT_Scale,TikTok,Mobile,US,Search,ES,16403
1217,84637,4720,2024-01-10 03:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,ES,45339
1218,16857,4722,2024-01-07 22:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,EN,4446
1219,73209,4722,2024-02-02 05:00:00,GG_Search,Google,Mobile,UK,Story,ES,48172
1220,66860,4722,2024-03-06 08:00:00,TT_Scale,TikTok,Mobile,DE,Story,ES,16908
1221,68293,4734,2024-01-30 01:00:00,TT_Scale,TikTok,Desktop,US,Feed,EN,33411
1222,27487,4735,2024-01-26 17:00:00,TT_Scale,TikTok,Desktop,US,Story,ES,15952
1223,99662,4735,2024-03-14 07:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,ES,38055
1224,50233,4743,2024-01-20 06:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,7804
1225,22656,4758,2024-01-14 04:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,28924
1226,52557,4767,2024-02-09 20:00:00,TT_Scale,TikTok,Mobile,US,Search,ES,36588
1227,92914,4767,2024-03-15 06:00:00,FB_Prospecting,Facebook,Mobile,DE,Story,ES,33614
1228,45810,4771,2024-02-09 12:00:00,GG_Search,Google,Mobile,US,Story,EN,2624
1229,350,4778,2024-02-12 17:00:00,TT_Scale,TikTok,Desktop,US,Feed,DE,2300
1230,97567,4783,2024-03-18 06:00:00,TT_Scale,TikTok,Mobile,US,Feed,EN,4957
1231,13362,4785,2024-01-12 03:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,EN,2118
1232,97185,4788,2024-02-10 15:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,4914
1233,1601,4791,2024-03-20 23:00:00,TT_Scale,TikTok,Mobile,US,Story,DE,18306
1234,25446,4795,2024-02-04 03:00:00,TT_Scale,TikTok,Mobile,US,Search,EN,916
1235,49331,4796,2024-01-02 10:00:00,TT_Scale,TikTok,Mobile,UK,Story,DE,36841
1236,73653,4797,2024-01-08 17:00:00,GG_Search,Google,Mobile,US,Search,ES,44778
1237,98607,4798,2024-01-18 04:00:00,TT_Scale,TikTok,Mobile,DE,Feed,EN,46075
1238,97607,4800,2024-02-02 18:00:00,GG_Search,Google,Mobile,US,Feed,EN,21568
1239,12058,4802,2024-03-14 09:00:00,TT_Scale,TikTok,Mobile,DE,Feed,EN,47375
1240,41617,4803,2024-01-12 23:00:00,GG_Search,Google,Mobile,UK,Story,ES,22330
1241,58532,4806,2024-03-08 22:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,DE,15143
1242,1223,4807,2024-01-18 23:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,47420
1243,636,4810,2024-01-05 05:00:00,GG_Search,Google,Desktop,UK,Search,EN,819
1244,46728,4817,2024-03-15 00:00:00,GG_Search,Google,Mobile,US,Feed,ES,8211
1245,36427,4820,2024-01-18 13:00:00,GG_Search,Google,Mobile,DE,Story,ES,32071
1246,56663,4821,2024-01-30 05:00:00,GG_Search,Google,Mobile,US,Search,EN,15638
1247,40091,4822,2024-01-28 08:00:00,GG_Search,Google,Desktop,UK,Search,EN,46175
1248,29786,4824,2024-01-13 00:00:00,TT_Scale,TikTok,Mobile,US,Story,ES,3351
1249,16257,4830,2024-03-19 17:00:00,TT_Scale,TikTok,Mobile,DE,Search,EN,584
1250,82326,4839,2024-02-24 20:00:00,TT_Scale,TikTok,Mobile,DE,Search,DE,8612
1251,71165,4841,2024-03-19 06:00:00,FB_Prospecting,Facebook,Desktop,UK,Search,EN,609
1252,49357,4848,2024-02-13 02:00:00,TT_Scale,TikTok,Mobile,US,Story,EN,41067
1253,20792,4850,2024-01-10 03:00:00,TT_Scale,TikTok,Mobile,DE,Feed,EN,3942
1254,10090,4859,2024-01-19 20:00:00,GG_Search,Google,Mobile,US,Search,DE,6408
1255,15249,4861,2024-03-04 13:00:00,FB_Prospecting,Facebook,Desktop,UK,Search,EN,45901
1256,47132,4863,2024-03-22 05:00:00,FB_Prospecting,Facebook,Desktop,UK,Feed,ES,17565
1257,84343,4876,2024-02-02 08:00:00,GG_Search,Google,Mobile,DE,Search,DE,31594
1258,84634,4877,2024-02-19 20:00:00,FB_Prospecting,Facebook,Mobile,US,Search,ES,39532
1259,36176,4877,2024-03-11 15:00:00,FB_Prospecting,Facebook,Mobile,US,Story,EN,3994
1260,90332,4892,2024-01-19 21:00:00,TT_Scale,TikTok,Desktop,US,Feed,DE,48185
1261,45014,4894,2024-02-28 21:00:00,GG_Search,Google,Mobile,IN,Search,DE,15437
1262,71981,4897,2024-02-08 06:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,DE,31223
1263,5772,4898,2024-03-13 01:00:00,FB_Prospecting,Facebook,Mobile,DE,Story,ES,49145
1264,68447,4899,2024-02-17 22:00:00,GG_Search,Google,Desktop,IN,Search,EN,13468
1265,40330,4900,2024-03-01 05:00:00,TT_Scale,TikTok,Mobile,IN,Search,DE,38157
1266,90956,4900,2024-03-06 11:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,DE,44424
1267,54716,4901,2024-03-04 22:00:00,FB_Prospecting,Facebook,Desktop,UK,Search,ES,10111
1268,20236,4905,2024-03-02 06:00:00,TT_Scale,TikTok,Desktop,DE,Feed,DE,4988
1269,69507,4906,2024-02-12 10:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,DE,33691
1270,76565,4909,2024-02-29 14:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,ES,42577
1271,54071,4921,2024-02-03 19:00:00,TT_Scale,TikTok,Desktop,UK,Feed,DE,36019
1272,72717,4922,2024-02-05 17:00:00,TT_Scale,TikTok,Mobile,US,Story,ES,10141
1273,5637,4923,2024-01-22 02:00:00,GG_Search,Google,Desktop,US,Story,DE,6559
1274,7440,4925,2024-01-27 04:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,EN,7838
1275,18336,4926,2024-02-18 00:00:00,GG_Search,Google,Desktop,US,Search,ES,17192
1276,4847,4927,2024-02-27 18:00:00,GG_Search,Google,Mobile,IN,Feed,DE,17901
1277,96978,4931,2024-01-04 14:00:00,FB_Prospecting,Facebook,Desktop,DE,Search,EN,18582
1278,44467,4931,2024-01-28 16:00:00,FB_Prospecting,Facebook,Mobile,US,Search,DE,26425
1279,93453,4932,2024-01-11 13:00:00,TT_Scale,TikTok,Mobile,US,Story,DE,31535
1280,9777,4932,2024-02-17 12:00:00,GG_Search,Google,Mobile,DE,Story,ES,15999
1281,16916,4935,2024-02-08 00:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,ES,31934
1282,54996,4945,2024-02-13 02:00:00,FB_Prospecting,Facebook,Mobile,IN,Story,DE,3933
1283,20286,4945,2024-02-15 18:00:00,GG_Search,Google,Mobile,UK,Search,EN,20408
1284,45194,4947,2024-02-08 09:00:00,GG_Search,Google,Mobile,DE,Search,EN,42742
1285,75033,4949,2024-01-02 06:00:00,FB_Prospecting,Facebook,Desktop,US,Feed,DE,21521
1286,20256,4952,2024-01-02 03:00:00,TT_Scale,TikTok,Mobile,DE,Feed,EN,49512
1287,79377,4952,2024-01-31 17:00:00,GG_Search,Google,Mobile,DE,Search,ES,21193
1288,31649,4954,2024-01-23 23:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,EN,25989
1289,34789,4958,2024-02-10 06:00:00,TT_Scale,TikTok,Mobile,DE,Story,DE,6765
1290,50496,4958,2024-03-07 21:00:00,FB_Prospecting,Facebook,Mobile,IN,Search,DE,14500
1291,6849,4959,2024-01-05 19:00:00,FB_Prospecting,Facebook,Mobile,US,Story,DE,14973
1292,59562,4969,2024-03-10 06:00:00,FB_Prospecting,Facebook,Mobile,US,Search,EN,34479
1293,33598,4975,2024-01-20 14:00:00,FB_Prospecting,Facebook,Mobile,US,Search,ES,45367
1294,32542,4975,2024-03-15 11:00:00,TT_Scale,TikTok,Mobile,US,Feed,DE,13745
1295,35912,4979,2024-02-19 23:00:00,FB_Prospecting,Facebook,Mobile,DE,Feed,EN,20909
1296,54793,4989,2024-03-14 10:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,34095
1297,66002,4990,2024-01-17 20:00:00,FB_Prospecting,Facebook,Desktop,UK,Story,DE,31075
1298,15545,4993,2024-02-05 13:00:00,TT_Scale,TikTok,Mobile,IN,Story,EN,48249
1299,6089,4995,2024-03-08 16:00:00,TT_Scale,TikTok,Mobile,IN,Search,ES,33853
1300,99885,4996,2024-01-01 19:00:00,FB_Prospecting,Facebook,Desktop,UK,Search,DE,3974
1301,59370,5002,2024-02-03 08:00:00,FB_Prospecting,Facebook,Mobile,US,Search,ES,26122
1302,87031,5003,2024-02-27 06:00:00,TT_Scale,TikTok,Mobile,US,Story,EN,7219
1303,13550,5008,2024-01-15 23:00:00,GG_Search,Google,Desktop,DE,Search,DE,40858
1304,13129,5009,2024-02-10 15:00:00,GG_Search,Google,Mobile,UK,Search,EN,46836
1305,92295,5033,2024-03-04 22:00:00,GG_Search,Google,Mobile,UK,Search,EN,32357
1306,5209,5038,2024-01-08 09:00:00,FB_Prospecting,Facebook,Mobile,UK,Search,ES,7077
1307,37289,5039,2024-01-28 17:00:00,FB_Prospecting,Facebook,Mobile,US,Story,EN,20141
1308,39692,5043,2024-02-24 16:00:00,TT_Scale,TikTok,Mobile,US,Search,ES,21749
1309,21030,5044,2024-03-01 10:00:00,GG_Search,Google,Mobile,DE,Search,DE,7651
1310,25770,5048,2024-03-05 11:00:00,GG_Search,Google,Mobile,IN,Search,DE,28542
1311,66918,5049,2024-02-14 03:00:00,GG_Search,Google,Mobile,IN,Search,DE,16079
1312,98558,5050,2024-01-29 01:00:00,GG_Search,Google,Mobile,IN,Search,EN,7127
1313,46083,5054,2024-01-16 00:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,2142
1314,63661,5054,2024-03-10 19:00:00,TT_Scale,TikTok,Mobile,US,Feed,ES,6073
1315,98672,5061,2024-03-13 11:00:00,TT_Scale,TikTok,Mobile,UK,Search,ES,44672
1316,18429,5062,2024-01-26 05:00:00,TT_Scale,TikTok,Desktop,DE,Feed,DE,21179
1317,39839,5063,2024-01-03 18:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,ES,21432
1318,47711,5080,2024-02-08 18:00:00,TT_Scale,TikTok,Desktop,DE,Story,DE,17070
1319,13607,5084,2024-02-05 23:00:00,FB_Prospecting,Facebook,Mobile,US,Story,EN,3283
1320,88696,5087,2024-01-16 05:00:00,FB_Prospecting,Facebook,Mobile,US,Search,DE,43259
1321,94792,5098,2024-01-22 15:00:00,TT_Scale,TikTok,Desktop,US,Search,EN,39685
1322,29976,5100,2024-03-30 15:00:00,GG_Search,Google,Mobile,US,Story,EN,23248
1323,53862,5102,2024-03-14 18:00:00,TT_Scale,TikTok,Mobile,US,Feed,ES,24118
1324,91538,5110,2024-01-15 00:00:00,FB_Prospecting,Facebook,Mobile,UK,Feed,DE,11887
1325,77938,5111,2024-01-05 03:00:00,TT_Scale,TikTok,Desktop,US,Search,EN,31122
1326,6477,5112,2024-03-11 11:00:00,FB_Prospecting,Facebook,Mobile,US,Feed,EN,43935
1327,9948,5114,2024-01-13 13:00:00,GG_Search,Google,Mobile,UK,Story,EN,48172
1328,38804,5117,2024-03-01 18:00:00,FB_Prospecting,Facebook,Mobile,DE,Story,ES,31630
1329,54678,5122,2024-01-15 18:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,EN,33163
1330,46570,5122,2024-03-06 07:00:00,FB_Prospecting,Facebook,Mobile,UK,Feed,EN,41814
1331,27571,5123,2024-03-20 23:00:00,FB_Prospecting,Facebook,Mobile,DE,Search,ES,22905
1332,20186,5124,2024-03-15 00:00:00,FB_Prospecting,Facebook,Mobile,UK,Story,EN,15764
1333,3922,5127,2024-01-13 00:00:00,TT_Scale,TikTok,Mobile,US,Search,DE,14695
1334,52631,5137,2024-01-26 08:00:00,GG_Search,Google,Mobile,UK,Search,ES,31099
1335,70879,5143,2024-02-17 21:00:00,TT_Scale,TikTok,Mobile,US,Search,EN,24380
